idtweets	id	fecha	place_name	place	id_busqueda	contexto_reducido	results	match	random_sample	valid_match
746698149327143e3	592609	2016-06-25T13:34:46Z	San Vicente del Raspeig	8e274d5e01e4536c	191	la familia del	0	FALSE	NA	NA
746699199698321e3	594590	2016-06-25T13:38:56Z	Entre Ríos	5a31f78df98634d6	192	se agranda la familia	0	FALSE	NA	NA
746700330075849e3	596782	2016-06-25T13:43:26Z	Central	016ea1445db12efb	193	la familia	0	FALSE	NA	NA
746702108280357e3	600137	2016-06-25T13:50:30Z	Ciudad Autónoma de Buenos Aires	018f1cde6bad9747	194	como siempre la familia separada parece que hay	0	FALSE	NA	NA
74670479184221e4	605623	2016-06-25T14:01:10Z	Ciudad Autónoma de Buenos Aires	018f1cde6bad9747	195	nunca estarás solo la familia	0	FALSE	NA	NA
7467063333328e5	608665	2016-06-25T14:07:17Z	Córdoba	00f84d414936f28e	196	anoche conocí la familia de mi novia	0	FALSE	NA	NA
746706964063851e3	609883	2016-06-25T14:09:48Z	Bahía Blanca	00f6b5cf7c1767b1	197	se los paga la familia por fuera del penal	1	lafamilia_3sg_ant	NA	NA
746709395002757e3	614963	2016-06-25T14:19:27Z	Getxo	2d69e079581266bf	198	sobre si abandonar la familia o no	0	FALSE	NA	NA
7.4670964768444006e+17	615508	2016-06-25T14:20:27Z	Gijón	731c9d11275a5436	199	parecen la familia de los porretas	1	lafamilia_3pl_ant	NA	no
746712019512992e3	620600	2016-06-25T14:29:53Z	Salto	002d95e36048f162	200	fuimos a ver la familia en familia	0	FALSE	NA	NA
746712573354066e3	621841	2016-06-25T14:32:05Z	Barcelona	1a27537478dd8e38	201	como está la familia real últimamente	1	lafamilia_3sg_ant	NA	NA
746714975738171e3	627377	2016-06-25T14:41:38Z	Viña del Mar	008be613029d4ca5	202	la familia militar	0	FALSE	NA	NA
746719133241381e3	637560	2016-06-25T14:58:09Z	Juan de Acosta	0160b4c4663d6ea0	203	nos está creciendo la familia y que siga	1	lafamilia_3sg_perif	NA	NA
746719187624661e3	637699	2016-06-25T14:58:22Z	Monterrey	b19e24ce42ccd6aa	204	la vida y la familia	0	FALSE	NA	NA
746722847125569e3	646646	2016-06-25T15:12:54Z	Río Tercero	00b4d10d3be10c85	205	se agranda la familia	0	FALSE	NA	NA
746725173315908e3	652433	2016-06-25T15:22:09Z	Barcelona	1a27537478dd8e38	206	una peli tó la familia	0	FALSE	NA	NA
746728337687515e3	660759	2016-06-25T15:34:43Z	San Miguel	018247693a6733dc	207	la familia pinochet haciendo barra por	0	FALSE	NA	NA
746729144751428e3	663030	2016-06-25T15:37:56Z	Caldas	01aaf0f43f40cd45	208	como es la familia	0	FALSE	NA	NA
746730747130749e3	667700	2016-06-25T15:44:18Z	Manta	01ee3b752f31d5cd	209	la familia	0	FALSE	NA	NA
746731198861345e3	669048	2016-06-25T15:46:06Z	San Luis Potosí	e825dd87e48f45ed	210	la vida y la familia	0	FALSE	NA	NA
746731517032956e3	669969	2016-06-25T15:47:21Z	Venezuela	043383f8b2b79918	211	como lo es la familia	0	FALSE	NA	NA
746733151028978e3	674387	2016-06-25T15:53:51Z	Zapopan	8e098f6d686001a9	212	menudería la familia de doña jose in	0	FALSE	NA	NA
746733625601827e3	675745	2016-06-25T15:55:44Z	Mérida	015e5397777769a2	213	ni la familia del picure pues	0	FALSE	NA	NA
746734501284438e3	678237	2016-06-25T15:59:13Z	Utrera	8c7e359a5777a6db	214	pinguinorguez viva la familia coleta	0	FALSE	NA	NA
746735306561425e3	680523	2016-06-25T16:02:25Z	Caseros	014f72200f706d3f	215	la familia tiene miedo que sea	1	lafamilia_3sg_pos	NA	NA
746735797932548e3	681911	2016-06-25T16:04:22Z	Caracas	00ec4c32070f5076	216	la familia es responsable de los	0	FALSE	NA	NA
746736570535916e3	684143	2016-06-25T16:07:26Z	Rawson	01b8de1a62dbb551	217	pobrecita la familia	0	FALSE	NA	NA
744826290021241e3	688124	2016-06-20T09:36:40Z	Río Negro	4e51dcd7e0471448	218	la familia es lo primero	0	FALSE	NA	NA
744828961574765e3	690330	2016-06-20T09:47:17Z	Aldaia	88ddc188e296013a	219	cm los d la familia d méxico	0	FALSE	NA	NA
7.4484338099215206e+17	702465	2016-06-20T10:44:35Z	Madrid	ea520f3528c9b3e4	220	la implicación d la familia en la vida d	0	FALSE	NA	NA
744853383639634e3	712198	2016-06-20T11:24:20Z	Caracas	00ec4c32070f5076	221	mas harina si la familia es mas grande yo	0	FALSE	NA	NA
744858629505966e3	718375	2016-06-20T11:45:10Z	Las Condes	00c4b64e7affea25	222	eleodoro matte y la familia angelini entera	0	FALSE	NA	NA
744858804324557e3	718596	2016-06-20T11:45:52Z	Las Condes	00c4b64e7affea25	223	eleodoro matte y la familia angelini entera	0	FALSE	NA	NA
744858891649958e3	718705	2016-06-20T11:46:13Z	Las Condes	00c4b64e7affea25	224	eleodoro matte y la familia angelini entera	0	FALSE	NA	NA
744861089511412e3	721427	2016-06-20T11:54:57Z	Bogotá, D.C.	0161be1b3f98d6c3	225	la familia	0	FALSE	NA	NA
744862468367852e3	723240	2016-06-20T12:00:25Z	Bogotá, D.C.	0161be1b3f98d6c3	226	la familia la construyen dos seres	1	lafamilia_3pl_pos	NA	no
744870614117286e3	734878	2016-06-20T12:32:48Z	Málaga	507a015cba6ef518	227	la familia de mariano no supera	0	FALSE	NA	NA
744872721247396e3	738195	2016-06-20T12:41:10Z	anto Domingo de Guzmán	01fcc4a23f17e1ed	228	la familia sosa	0	FALSE	NA	NA
744875872272933e3	743459	2016-06-20T12:53:41Z	El Salvador	43bf7210cd175772	229	la familia no debe bajar la	1	lafamilia_3sg_pos	NA	NA
744879379075871e3	749600	2016-06-20T13:07:37Z	Camerino Z. Mendoza	0a8013c0fa680cc0	230	la familia	0	FALSE	NA	NA
744880361830748e3	751421	2016-06-20T13:11:32Z	Ecuador	4e43cac8250a8b20	231	rafaeloyarte la familia isaías piensa que no	0	FALSE	NA	NA
74488574577358e4	762067	2016-06-20T13:32:55Z	Valencia	071a52d3a927a1b8	232	la familia y el equipo médico	0	FALSE	NA	NA
744885942356419e3	762517	2016-06-20T13:33:42Z	Madrid	206c436ce43a43a3	233	a la toda la familia ulayar	0	FALSE	NA	NA
744887081604874e3	764906	2016-06-20T13:38:14Z	Uruguay	d0f5be1262dee9aa	234	feliz de tener la familia que tengo ademas de	0	FALSE	NA	NA
7.4488979659043994e+17	770627	2016-06-20T13:49:01Z	Samborondon	016d8a4a6eb3af15	235	la familia que uno escoge	0	FALSE	NA	NA
744890899562439e3	773072	2016-06-20T13:53:24Z	Ciudad Autónoma de Buenos Aires	018f1cde6bad9747	236	lo mejor es la familia	0	FALSE	NA	NA
744892566106177e3	776778	2016-06-20T14:00:01Z	Providencia	01d461fd3da860bd	237	invierno y toda la familia quiere viajar	0	FALSE	NA	NA
744893237589062e3	778315	2016-06-20T14:02:41Z	Posadas	01ef53325401a80c	238	la familia más de mierda sin	0	FALSE	NA	NA
744897525090394e3	787708	2016-06-20T14:19:44Z	Coatzacoalcos	de53bfce0b1ef58c	239	presente la familia de	0	FALSE	NA	NA
744899109824389e3	791327	2016-06-20T14:26:01Z	Ciudad Autónoma de Buenos Aires	018f1cde6bad9747	240	no existe la familia	1	lafamilia_3sg_ant	NA	NA
744899111728595e3	791331	2016-06-20T14:26:02Z	Islas Caimán	cc896d5380524db4	241	la familia	0	FALSE	NA	NA
74489993029736e4	793114	2016-06-20T14:29:17Z	La Plata	0177894212b08f73	242	lo primero es la familia	0	FALSE	NA	NA
744906251671241e3	807812	2016-06-20T14:54:24Z	Independencia	004da7ab4e8c1ab5	243	creo que la familia va primero	1	lafamilia_3sg_pos	NA	NA
7.4490810302872806e+17	812373	2016-06-20T15:01:46Z	San Pedro	0067b0fe02ca4aa9	244	no serían la familia perfecta	0	FALSE	NA	NA
74490826840585e4	812794	2016-06-20T15:02:25Z	Guayaquil	009924a469d7ace1	245	la familia	0	FALSE	NA	NA
744909456404812e3	815814	2016-06-20T15:07:08Z	La Plata	0177894212b08f73	246	forros donde esta la familia todo le chupa un	0	FALSE	NA	NA
744910158132843e3	817581	2016-06-20T15:09:56Z	Tandil	0126ed8d45927fa1	247	paran de agrandar la familia ésta gente	1	lafamilia_3pl_perif_prep	NA	no
7.4491048129141606e+17	818410	2016-06-20T15:11:13Z	Rosario	0079bbc151fa56d2	248	cosas mejores como la familia o los amigos	0	FALSE	NA	NA
744910934305538e3	819501	2016-06-20T15:13:01Z	Santo Tomé	01157a53721bef6a	249	tengo la familia mas enorme	0	FALSE	NA	NA
744913576914084e3	826279	2016-06-20T15:23:31Z	Victoria	b8779fa4f42b81de	250	la familia comienza	1	lafamilia_3sg_pos	NA	NA
74491470295901e4	829063	2016-06-20T15:27:59Z	Central	016ea1445db12efb	251	m at autoservice la familia in asunción https	1	lafamilia_3sg_ant	NA	NA
744915945613713e3	832301	2016-06-20T15:32:55Z	Panamá	9d8ae4b0fac2036a	252	rt para q la familia cresca	0	FALSE	NA	NA
744916024127001e3	832527	2016-06-20T15:33:14Z	Quilicura	006a80833658c159	253	en octubre crecerá la familia	1	lafamilia_3sg_ant	NA	NA
744916033157227e3	832548	2016-06-20T15:33:16Z	Ocoyoacac	504ee1a7d3b8152b	254	la vivienda prospera la familia	1	lafamilia_3sg_ant	NA	NA
744916482723877e3	833789	2016-06-20T15:35:04Z	Bogotá, D.C.	0161be1b3f98d6c3	255	la familia santos abusa de los	0	FALSE	NA	NA
744916890603102e3	834879	2016-06-20T15:36:41Z	Bogotá, D.C.	0161be1b3f98d6c3	256	porqué la familia	0	FALSE	NA	NA
744922399477502e3	849473	2016-06-20T15:58:34Z	La Serena	00dc8225055a8fdc	257	ayudan encontrar la familia d perrito q corre	1	lafamilia_3pl_perif	NA	no
744922840802144e3	850717	2016-06-20T16:00:19Z	La Serena	00dc8225055a8fdc	258	ayudan encontrar la familia d perrito corre peligro	1	lafamilia_3pl_perif	NA	no
744928220823364e3	865691	2016-06-20T16:21:42Z	San José del Guaviare	003b2b92713f131a	259	mismos que cuando la familia parte	0	FALSE	NA	NA
744931213463458e3	873808	2016-06-20T16:33:36Z	Buenos Aires	4afa2757051c5192	260	la familia que no es familia	0	FALSE	NA	NA
744933301945696e3	879403	2016-06-20T16:41:54Z	Hunucmá	555cceecf35a5175	261	la familia del cantante	0	FALSE	NA	NA
744934382180303e3	882439	2016-06-20T16:46:11Z	Misiones	33c4b9983fe31b5d	262	importante siempre sera la familia	0	FALSE	NA	NA
744937095005823e3	889867	2016-06-20T16:56:58Z	Guadalajara	7807880b17af73d8	263	el edo fomente la familia	0	FALSE	NA	NA
7.4493790339923994e+17	892076	2016-06-20T17:00:11Z	Bogotá, D.C.	0161be1b3f98d6c3	264	de junio toda la familia a	0	FALSE	NA	NA
744938809444311e3	894623	2016-06-20T17:03:47Z	Mérida	01566b25bbe7a6d3	265	lauragii la familia es el vinculo mas	0	FALSE	NA	NA
744941331005379e3	901867	2016-06-20T17:13:48Z	Zapotlán el Grande	35b7233ac48d557e	266	la familia https	0	FALSE	NA	NA
744941360843731e3	901967	2016-06-20T17:13:55Z	Boadilla del Monte	e564ddfcdf4b36fd	267	recibe un premio la familia lopez	0	FALSE	NA	NA
744942888732201e3	906388	2016-06-20T17:19:59Z	Río Negro	4e51dcd7e0471448	268	siestita mientras toda la familia está almorzando jaja	0	FALSE	NA	NA
744943029312709e3	906816	2016-06-20T17:20:33Z	Comodoro Rivadavia	013522304ee10b39	269	la familia lo principal https	0	FALSE	NA	NA
744943326374335e3	907669	2016-06-20T17:21:44Z	Tigre	01153d1b33e1641b	270	la casa y la familia de	0	FALSE	NA	NA
744943782794134e3	908955	2016-06-20T17:23:32Z	Itapua	0015065c5a4fa3c4	271	la familia barboza	0	FALSE	NA	NA
7449437910151e5	908985	2016-06-20T17:23:34Z	José Carlos Paz	00eacabc1e5298db	272	mi linda y la familia	0	FALSE	NA	NA
744944681188999e3	911498	2016-06-20T17:27:07Z	Punta Arenas	00aae48175646039	273	tu familia y la familia	0	FALSE	NA	NA
744947399437623e3	919235	2016-06-20T17:37:55Z	Moreno	004104c122aeebbd	274	la familia no se elige pero	1	lafamilia_3sg_pos	NA	NA
744948088188576e3	921204	2016-06-20T17:40:39Z	Córdoba	00f84d414936f28e	275	no soporto la familia	0	FALSE	NA	NA
744951483960001e3	930879	2016-06-20T17:54:08Z	Cuenca	013cb38e7fe501ae	276	fuerza ronald la familia de la academia	0	FALSE	NA	NA
744952017945166e3	932424	2016-06-20T17:56:16Z	Carrizales	4801f8c56b6c85fc	277	espacio para que la familia esté con él a	0	FALSE	NA	NA
744952109955711e3	932672	2016-06-20T17:56:38Z	Temuco	000af2920fcd0d30	278	amigos me informa la familia que valentina paredes pinilla	1	lafamilia_3sg_ant	NA	NA
7.4495213411071206e+17	932741	2016-06-20T17:56:43Z	Ciudad Autónoma de Buenos Aires	018f1cde6bad9747	279	la familia es lo primero	0	FALSE	NA	NA
744952863302922e3	934926	2016-06-20T17:59:37Z	NA	NA	280	la familia	0	FALSE	NA	NA
744959419906142e3	953252	2016-06-20T18:25:41Z	La Plata	0177894212b08f73	281	la familia nunca lo quiso que	0	FALSE	NA	NA
744959828200657e3	954390	2016-06-20T18:27:18Z	Neuquén	00da7cec74df27ff	282	ellos dicen no la familia ni entorno	0	FALSE	NA	NA
744961466017645e3	958893	2016-06-20T18:33:48Z	Bilbao	cd43ea85d651af92	283	la familia	0	FALSE	NA	NA
744962132614222e3	960753	2016-06-20T18:36:27Z	Venezuela	043383f8b2b79918	284	la familia merideña: pagas mensualmente	0	FALSE	NA	NA
744964099021275e3	966116	2016-06-20T18:44:16Z	Arenalejos	97b6f58504129fb8	285	aquí la familia más hermosa del mundo	0	FALSE	NA	NA
744967446545633e3	975353	2016-06-20T18:57:34Z	Villarrobledo	9f43e150310c4c48	286	la familia	0	FALSE	NA	NA
744969174657667e3	980236	2016-06-20T19:04:26Z	Ciudad Autónoma de Buenos Aires	018f1cde6bad9747	287	te hace falta la familia o amigos que te	0	FALSE	NA	NA
7.4496933524498406e+17	980720	2016-06-20T19:05:05Z	Bogotá, D.C.	0161be1b3f98d6c3	288	la familia de cindy ha sido	0	FALSE	NA	NA
744969480883814e3	981100	2016-06-20T19:05:39Z	Bogotá, D.C.	0161be1b3f98d6c3	289	importante siempre sera la familia	0	FALSE	NA	NA
744970053897044e3	982653	2016-06-20T19:07:56Z	Bogotá, D.C.	0161be1b3f98d6c3	290	se me desbarató la familia	1	lafamilia_3sg_ant	NA	NA
744970907307905e3	985040	2016-06-20T19:11:19Z	Logroño	342f9faf7392d4ce	291	chusma son toda la familia	0	FALSE	NA	NA
744974762414318e3	996407	2016-06-20T19:26:38Z	Río Negro	4e51dcd7e0471448	292	no se banca la familia y no se dan	0	FALSE	NA	NA
74497495627511e4	997002	2016-06-20T19:27:25Z	Venezuela	043383f8b2b79918	293	la familia venezolana está siendo profanada	0	FALSE	NA	NA
7.3833725422199194e+17	1012268	2016-06-02T11:51:33Z	Ciudad Autónoma de Buenos Aires	018f1cde6bad9747	294	y se agrandó la familia vicentina	1	lafamilia_3sg_ant	NA	NA
738338157087863e3	1013689	2016-06-02T11:55:08Z	Bogotá, D.C.	0161be1b3f98d6c3	295	la alegría y la familia	0	FALSE	NA	NA
7.3834336939555994e+17	1022669	2016-06-02T12:15:51Z	Sevilla	005073317675ae83	296	la familia santos dictadores de lo	0	FALSE	NA	NA
738346726336123e3	1028802	2016-06-02T12:29:12Z	Bogotá, D.C.	0161be1b3f98d6c3	297	está noche toda la familia embajadora reunida apoyando a	0	FALSE	NA	NA
738347010206671e3	1029328	2016-06-02T12:30:19Z	Paraguay	6cf2fd60a82329fc	298	que la familia se ocupe de la	0	FALSE	NA	NA
738348029053444e3	1031165	2016-06-02T12:34:22Z	Igualada	245c16343af35cdf	299	si la familia	0	FALSE	NA	NA
73834913522559e4	1033172	2016-06-02T12:38:46Z	Chile	47a3cf27863714de	300	en terapia la familia ante todo	0	FALSE	NA	NA
738349419100307e3	1033717	2016-06-02T12:39:54Z	La Molina	01141e434906e058	301	primero es la familia y luego la politiquería	0	FALSE	NA	NA
738352784773243e3	1040403	2016-06-02T12:53:16Z	Antofagasta	002442586af0948e	302	dias os desea la familia nieto	1	lafamilia_3sg_ant	NA	NA
738353792484151e3	1042502	2016-06-02T12:57:16Z	Guadalajara	7807880b17af73d8	303	la familia del oficial así lo	0	FALSE	NA	NA
738354652442399e3	1044350	2016-06-02T13:00:41Z	Buenos Aires	4afa2757051c5192	304	se junta toda la familia	0	FALSE	NA	NA
7.3835538764938394e+17	1045934	2016-06-02T13:03:37Z	Badalona	59d08c41f3229755	305	wassap d la familia	0	FALSE	NA	NA
738355577542304e3	1046344	2016-06-02T13:04:22Z	San Martín de los Andes	0104f21930c30f5c	306	caradeperro se agrando la familia vido	0	FALSE	NA	NA
738358012935582e3	1051814	2016-06-02T13:14:02Z	Las Condes	00c4b64e7affea25	307	la familia más grande del mundo	0	FALSE	NA	NA
738358391010165e3	1052719	2016-06-02T13:15:33Z	Ciudad Autónoma de Buenos Aires	018f1cde6bad9747	308	a los hijos la familia https	0	FALSE	NA	NA
73835927102967e4	1054867	2016-06-02T13:19:02Z	Soria	caff0d47c1b89b8d	309	la familia culé te extrañará	0	FALSE	NA	NA
738365020283634e3	1068270	2016-06-02T13:41:53Z	Dominican Republic	695f560eb8922977	310	la familia reyna	0	FALSE	NA	NA
738367015656645e3	1073152	2016-06-02T13:49:49Z	Álvaro Obregón	90a5d505052f7bae	311	la familia	0	FALSE	NA	NA
73836739388654e4	1074101	2016-06-02T13:51:19Z	González Catán	0138a2ed609c5a53	312	que entienda que la familia está preocupada y los	0	FALSE	NA	NA
738368162543079e3	1075902	2016-06-02T13:54:22Z	Uruguay	d0f5be1262dee9aa	313	la familia pulos	0	FALSE	NA	NA
738368647824085e3	1077160	2016-06-02T13:56:18Z	Venezuela	043383f8b2b79918	314	la familia	0	FALSE	NA	NA
738369517315883e3	1079427	2016-06-02T13:59:45Z	Cádiz	358220cb0584bbe3	315	que quieren destruir la familia como en la urss	1	lafamilia_3pl_perif	NA	no
738372590285259e3	1087413	2016-06-02T14:11:58Z	Terrassa	86f5ccdfef130af6	316	la familia feliz	0	FALSE	NA	NA
738376049302573e3	1096425	2016-06-02T14:25:43Z	Monte Grande	013044056c4adf51	317	la música y la familia	0	FALSE	NA	NA
738376274335261e3	1097024	2016-06-02T14:26:36Z	Tláhuac	79b86ef2b99a7ec2	318	a manuel que la familia no sólo es para	0	FALSE	NA	NA
738376699897909e3	1098074	2016-06-02T14:28:18Z	Peru	2dfa9ecb0179a4e4	319	revaloran la familia	1	lafamilia_3pl_ant	NA	no
738379442016428e3	1105154	2016-06-02T14:39:12Z	Arenas	937e6af481c1d35a	320	soy olvidadizo como la familia de ana cacho	0	FALSE	NA	NA
738380295653597e3	1107470	2016-06-02T14:42:35Z	Tlajomulco de Zúñiga	7a41c007ca0ad00e	321	la familia	0	FALSE	NA	NA
73838166599143e4	1111126	2016-06-02T14:48:02Z	Bahía Blanca	00f6b5cf7c1767b1	322	la familia	0	FALSE	NA	NA
73838192692763e4	1111818	2016-06-02T14:49:04Z	Quito	0177bc687a9ac697	323	la familia de rakitic es hermosa	0	FALSE	NA	NA
738381974570668e3	1111950	2016-06-02T14:49:15Z	Montevideo	01a9dbb9232f0fac	324	mafiosos hablan d la familia xa justificarse y dar	0	FALSE	NA	NA
738382714454188e3	1114054	2016-06-02T14:52:12Z	San José	0003557c7b244fd3	325	la familia	0	FALSE	NA	NA
738384718090109e3	1119677	2016-06-02T15:00:09Z	Venezuela	043383f8b2b79918	326	toda la familia descanará más	1	lafamilia_3sg_pos	NA	NA
738385440869392e3	1121679	2016-06-02T15:03:02Z	Sestao	3c907ad2bc3bfe7e	327	o al menos la familia está alli	0	FALSE	NA	NA
738385964721181e3	1123107	2016-06-02T15:05:07Z	Bogotá, D.C.	0161be1b3f98d6c3	328	ya que son la familia grande de colombia	0	FALSE	NA	NA
738386082560119e3	1123445	2016-06-02T15:05:35Z	Zipaquirá	011400155f5b72a2	329	viajando a visitar la familia https	0	FALSE	NA	NA
738386429034811e3	1124394	2016-06-02T15:06:57Z	Rancagua	00b596506d9933be	330	seguro la familia del poste puede querellarse	0	FALSE	NA	NA
738386831599915e3	1125483	2016-06-02T15:08:33Z	Bahía Blanca	00f6b5cf7c1767b1	331	agradezco la familia que me toco	0	FALSE	NA	NA
738388185118609e3	1129041	2016-06-02T15:13:56Z	Buenos Aires	4afa2757051c5192	332	muestran cómo vive la familia macri	1	lafamilia_3sg_ant	NA	NA
73839313508923e4	1142579	2016-06-02T15:33:36Z	La Tampiquera	746c8da65bf82998	333	la familia	0	FALSE	NA	NA
738394089549234e3	1145122	2016-06-02T15:37:24Z	Guadalajara	7807880b17af73d8	334	felizjueves la familia es amor	0	FALSE	NA	NA
738394447440957e3	1146072	2016-06-02T15:38:49Z	Corrientes	6591282d67e31598	335	se agranda la familia	0	FALSE	NA	NA
738394817428918e3	1147120	2016-06-02T15:40:17Z	Zaragoza	3afc29d1fe76301f	336	pluriempleo para sacar la familia adelante	0	FALSE	NA	NA
738394877394838e3	1147279	2016-06-02T15:40:32Z	San Juan	00d56adc79da66a3	337	los valores y la familia	0	FALSE	NA	NA
738395700145365e3	1149593	2016-06-02T15:43:48Z	anto Domingo de Guzmán	01fcc4a23f17e1ed	338	esa es la familia alboranista	0	FALSE	NA	NA
738397960594067e3	1155952	2016-06-02T15:52:47Z	Puntarenas	01dad35d05ac3334	339	los compas son la familia que se escoge https	0	FALSE	NA	NA
738398406276743e3	1157240	2016-06-02T15:54:33Z	Rosario	0079bbc151fa56d2	340	agrande la familia	1	lafamilia_3sg_ant	NA	NA
738402188620378e3	1168476	2016-06-02T16:09:35Z	Venezuela	043383f8b2b79918	341	frigilux celebró la familia https	1	lafamilia_3sg_ant	NA	NA
738403562233958e3	1172610	2016-06-02T16:15:02Z	Torrent	81b394f2fd369fbd	342	la familia aznar apuñala a rajoy	0	FALSE	NA	NA
738403784565641e3	1173268	2016-06-02T16:15:55Z	Avellaneda	01406a9e180358b8	343	si en fin la familia es la unica que	0	FALSE	NA	NA
738405816819167e3	1179261	2016-06-02T16:24:00Z	Barcelona	1a27537478dd8e38	344	viva la familia virtual	0	FALSE	NA	NA
73840604516128e4	1179972	2016-06-02T16:24:54Z	Corrientes	00a961d91f76dde8	345	lucasroo esta es la familia que destruiste grondona	0	FALSE	NA	NA
738407092843876e3	1183231	2016-06-02T16:29:04Z	Toledo	dd5ca53bdb47a1cb	346	la familia	0	FALSE	NA	NA
738412441843945e3	1198853	2016-06-02T16:50:19Z	Rosario	0079bbc151fa56d2	347	carcoficial pero la familia está por encima de	1	lafamilia_3sg_pos	NA	NA
7.3841293927149594e+17	1200304	2016-06-02T16:52:18Z	San Juan de Lurigancho	014be4b32ac71d2f	348	de a pocos la familia de mi boyfriend me	0	FALSE	NA	NA
738414308191674e3	1204096	2016-06-02T16:57:44Z	Monterrey	b19e24ce42ccd6aa	349	no me gusta la familia de ron en la	0	FALSE	NA	NA
738414867774722e3	1205727	2016-06-02T16:59:58Z	Guayaquil	009924a469d7ace1	350	la familia	0	FALSE	NA	NA
738416467771822e3	1210342	2016-06-02T17:06:19Z	Bucaramanga	015ebf2571d0d8ce	351	de acuerdo y la familia de él también pero	0	FALSE	NA	NA
738417895621857e3	1214406	2016-06-02T17:12:00Z	Santa Fe	0a738ff13a08a7dd	352	la familia está primero	1	lafamilia_3sg_pos	NA	NA
738421046974505e3	1223294	2016-06-02T17:24:31Z	Guaymallén	0191c3b40ed74666	353	cayo tan bien la familia que tenía hasta el	0	FALSE	NA	NA
738423822102077e3	1231348	2016-06-02T17:35:33Z	Ocoyoacac	504ee1a7d3b8152b	354	la familia	0	FALSE	NA	NA
